time,p1,p2,p3
2013-05-05,30.588379,81.270996,10.057617
2013-05-06,-24.564453,60.521973,13.389648
2013-05-07,-32.61035,-29.90918,15.587402
2013-05-08,-31.048828,-127.791016,16.194336
2013-05-09,29.12793,-24.1792,18.785156
2013-05-10,83.24414,57.918457,15.118164
2013-05-11,96.73096,89.76416,8.35498
2013-05-12,17.601074,30.547852,-6.392578
2013-05-13,21.115723,42.509277,-10.4140625
2013-05-14,-19.242188,21.374023,-3.0742188
2013-05-15,-40.404785,-48.256348,7.909668
2013-05-16,-31.006348,-74.21533,3.0644531
2013-05-17,32.84668,125.2251,0.34960938
2013-05-18,84.41162,198.05225,1.5097656
2013-05-19,39.749023,120.816895,1.9853516
2013-05-20,0.28710938,91.456055,0.06640625
2013-05-21,28.800781,74.42432,-4.5078125
2013-05-22,24.333984,67.87598,-11.581543
2013-05-23,-15.138672,59.856445,-14.107422
2013-05-24,-29.27246,96.74219,-3.5424805
2013-05-25,-11.199707,9.479492,4.54541
2013-05-26,-77.90234,-109.45703,5.4414062
2013-05-27,-23.90332,-105.2583,1.8662109
2013-05-28,-0.28759766,-46.540527,-1.7875977
2013-05-29,-31.23291,-49.31787,-7.8686523
2013-05-30,32.40381,-77.36572,-2.413086
2013-05-31,-6.347168,-83.20508,0.46826172
2013-06-01,-72.36377,-217.44043,0.8823242
2013-06-02,-6.7456055,-289.93262,-1.6079102
2013-06-03,-20.72168,-215.10449,-3.8798828
2013-06-04,-105.91455,-119.57666,-7.6835938
2013-06-05,-129.5791,52.426758,-9.463379
2013-06-06,-116.123535,72.64307,-10.916992
2013-06-07,1.6713867,-70.851074,-10.946777
2013-06-08,-9.81543,-110.1499,-9.354492
2013-06-09,-17.891602,104.48389,-8.749512
2013-06-10,-9.315918,108.06055,-11.923828
2013-06-11,4.2871094,32.132812,-3.4521484
2013-06-12,29.825684,-57.881348,3.4838867
2013-06-13,16.836426,-138.91553,4.276367
2013-06-14,-56.186035,-152.92969,-2.4521484
2013-06-15,-44.163086,82.64307,-3.1044922
2013-06-16,-51.13086,145.49072,3.0898438
2013-06-17,-46.024902,200.88379,4.5507812
2013-06-18,0.9399414,-34.958984,1.5644531
2013-06-19,27.614746,-172.51611,-8.3046875
2013-06-20,-2.1875,-72.90967,-4.491699
2013-06-21,27.541504,-141.73975,7.0839844
2013-06-22,57.546875,-40.08252,6.0283203
2013-06-23,136.47705,-10.292969,1.3579102
2013-06-24,138.375,-126.84863,4.532715
2013-06-25,94.16797,-137.35938,11.472168
2013-06-26,73.65723,34.695312,5.7460938
2013-06-27,58.064453,124.93262,4.0683594
2013-06-28,57.28418,64.70459,8.727051
2013-06-29,56.66455,-6.5981445,-0.20996094
2013-06-30,70.68701,-15.090332,-4.970703
2013-07-01,87.694824,29.611328,0.22802734
2013-07-02,89.14111,-11.23877,3.0126953
2013-07-03,41.88672,43.59961,6.8081055
2013-07-04,20.822266,147.87158,5.258789
2013-07-05,-28.699707,60.1167,0.6948242
2013-07-06,-61.930176,-101.37012,-10.26416
2013-07-07,-59.890625,-79.60303,-16.847656
2013-07-08,-74.507324,-23.89209,-10.541504
2013-07-09,-22.686035,131.24902,0.29052734
2013-07-10,46.271484,194.8208,7.5859375
2013-07-11,66.14014,107.538086,2.3725586
2013-07-12,64.45996,29.622559,-6.944824
2013-07-13,58.129395,-153.6001,-3.1367188
2013-07-14,56.901367,8.680664,-6.3496094
2013-07-15,32.034668,4.5585938,-12.289551
2013-07-16,-11.230957,25.294434,-10.2734375
2013-07-17,-68.56055,138.85205,1.6098633
2013-07-18,-126.19971,103.757324,4.402832
2013-07-19,-153.36572,2.015625,1.362793
2013-07-20,-116.24463,0.44726562,-3.2670898
2013-07-21,-89.5,75.708496,-11.963379
2013-07-22,-77.79492,-113.04736,-7.453125
2013-07-23,-32.845703,-230.75049,-7.669922
2013-07-24,-0.10253906,-32.934082,-17.572266
2013-07-25,8.359375,-23.64746,-12.3671875
2013-07-26,-11.495117,-190.91504,6.895508
2013-07-27,-39.88916,-241.85107,6.118164
2013-07-28,-74.626465,-142.33447,-5.625
2013-07-29,-122.94971,57.440918,-9.888672
2013-07-30,-119.39258,181.92334,-2.3530273
2013-07-31,-89.933105,189.9082,3.9282227
2013-08-01,-61.708496,155.41797,1.5551758
2013-08-02,-24.9292,93.99365,-3.0708008
2013-08-03,18.494629,134.27881,0.41503906
2013-08-04,48.715332,75.54492,-4.9716797
2013-08-05,66.66992,10.737305,-8.633789
2013-08-06,70.0293,-77.20801,-2.9458008
2013-08-07,52.41455,-25.5083,-0.032226562
2013-08-08,25.476074,50.225586,-2.770996
2013-08-09,3.402832,98.413574,-10.828613
2013-08-10,2.9736328,74.37842,-7.939453
2013-08-11,-4.5976562,-4.696289,-8.157715
2013-08-12,-7.2158203,-156.96973,-2.3081055
2013-08-13,11.513672,-296.34277,-5.5771484
2013-08-14,24.51416,-184.03809,-11.015625
2013-08-15,25.993652,-114.28467,-12.754883
2013-08-16,38.314453,-198.57373,-6.288574
2013-08-17,40.365723,-296.40283,2.6660156
2013-08-18,48.4458,-43.586426,2.0761719
2013-08-19,60.931152,51.137207,-3.5703125
2013-08-20,52.336426,-79.73096,-8.52832
2013-08-21,21.774414,-209.62988,-2.7363281
2013-08-22,7.8745117,-58.598633,-6.663086
2013-08-23,11.022949,-49.479492,-11.98291
2013-08-24,8.593262,-13.48291,-7.724121
2013-08-25,28.985352,94.92041,3.9140625
2013-08-26,47.623535,-41.597168,5.5620117
2013-08-27,42.419434,-213.51318,-0.1328125
2013-08-28,27.202637,-200.96777,-8.945801
2013-08-29,30.485352,-191.7583,-8.675781
2013-08-30,18.080566,-110.58789,-0.2734375
2013-08-31,-2.618164,-74.56641,-7.67041
2013-09-01,13.54541,-1.9418945,-8.755859
2013-09-02,7.9262695,-95.18408,-0.890625
2013-09-03,-27.207031,-90.00244,-4.680176
2013-09-04,-13.38916,-47.929688,-4.540039
2013-09-05,-25.799805,20.217773,-0.296875
2013-09-06,-14.210449,69.15088,4.756836
2013-09-07,9.388672,-22.652832,-2.0009766
2013-09-08,-44.02246,-171.08301,-1.8007812
2013-09-09,-15.268066,-86.84033,-5.0654297
2013-09-10,53.92383,-67.20264,-0.45361328
2013-09-11,30.234863,-8.8046875,2.6645508
2013-09-12,-34.668457,-21.488281,-2.4423828
2013-09-13,-48.924316,-185.93848,-16.060547
2013-09-14,-69.46777,-252.49756,-24.827148
2013-09-15,-81.708496,-267.7417,-15.166504
2013-09-16,-51.433594,-148.87744,-2.9589844
2013-09-17,57.49951,-167.23584,-2.5844727
2013-09-18,130.3086,-188.18994,-2.4111328
2013-09-19,145.58154,-273.70508,4.407715
2013-09-20,120.72705,-276.64844,4.6953125
2013-09-21,98.512695,-77.802734,3.2895508
2013-09-22,78.72754,-8.603027,-4.402832
2013-09-23,60.6333,-87.609375,1.7944336
2013-09-24,7.4541016,-38.240234,5.8632812
2013-09-25,68.43994,-61.24121,1.8354492
2013-09-26,152.72266,-156.271,-1.8759766
2013-09-27,166.70801,-379.78027,5.580078
2013-09-28,141.53857,-133.43555,3.5024414
2013-09-29,109.16162,101.82666,4.2524414
2013-09-30,69.15918,160.41504,3.2011719
2013-10-01,4.9384766,42.70703,-3.150879
2013-10-02,0.8251953,-44.411133,-1.1806641
2013-10-03,-8.83252,-110.24512,-5.580078
2013-10-04,69.85205,-78.203125,-5.048828
2013-10-05,124.62598,-69.42871,2.2768555
2013-10-06,85.73291,-8.581543,4.0161133
2013-10-07,-18.893066,52.01758,5.9536133
2013-10-08,-0.19091797,46.779785,6.1411133
2013-10-09,67.94141,40.809082,3.6958008
2013-10-10,61.875,8.396973,2.5039062
2013-10-11,16.02539,-111.91553,-4.3793945
2013-10-12,28.793457,-99.57422,-1.3828125
2013-10-13,107.35791,-16.081543,-4.1098633
2013-10-14,96.61572,37.490234,-4.524414
2013-10-15,32.447266,-96.083496,-1.6611328
2013-10-16,66.80615,-79.69531,3.2050781
2013-10-17,121.40967,24.801758,6.4155273
2013-10-18,126.11426,83.35742,-1.7070312
2013-10-19,58.128906,35.558594,-5.3066406
2013-10-20,-29.36377,-20.285645,-1.2104492
2013-10-21,-40.480957,41.43213,7.26709
2013-10-22,-20.462402,34.37744,5.196289
2013-10-23,-134.63477,145.52002,2.7563477
2013-10-24,-224.81494,167.07275,-0.94970703
2013-10-25,-345.65283,130.18555,5.4536133
2013-10-26,-341.48535,151.11963,4.242676
2013-10-27,-147.85303,158.99805,0.71875
2013-10-28,-74.393555,142.73242,-0.5805664
2013-10-29,-151.31396,80.94629,2.4506836
2013-10-30,-89.703125,-12.438477,4.8291016
2013-10-31,25.066406,55.355957,7.65625
2013-11-01,7.0561523,123.94629,5.419922
2013-11-02,-46.693848,88.96338,5.0595703
2013-11-03,-71.23486,27.739746,3.319336
2013-11-04,-22.361328,-28.61621,1.0566406
2013-11-05,68.46387,-17.007324,-0.14550781
2013-11-06,23.6958,-94.251465,2.890625
2013-11-07,65.7793,-54.90088,9.896484
2013-11-08,152.62012,-65.67676,3.791504
2013-11-09,161.16992,-25.333984,-5.669922
2013-11-10,169.73047,66.569824,-7.7055664
2013-11-11,221.30518,50.01172,-4.9228516
2013-11-12,211.47217,-12.398926,-2.1435547
2013-11-13,206.83691,-61.4541,-7.3188477
2013-11-14,212.8169,-81.970215,-10.010254
2013-11-15,122.43799,105.87744,-2.9814453
2013-11-16,12.919434,142.79639,1.1254883
2013-11-17,14.937988,99.640625,6.095703
2013-11-18,19.059082,92.10596,7.236328
2013-11-19,-73.131836,-10.82666,4.4248047
2013-11-20,-101.99902,-195.27979,-1.3354492
2013-11-21,-77.12988,-11.482422,-2.9887695
2013-11-22,-42.73633,-4.899414,-4.0458984
2013-11-23,-67.06152,90.5249,-7.4692383
2013-11-24,-83.38379,127.16699,-4.5595703
2013-11-25,-89.48584,18.919434,-1.4848633
2013-11-26,-283.96045,-129.30273,-3.9643555
2013-11-27,-283.28906,4.4223633,-10.696289
2013-11-28,-167.77832,75.61572,-11.675781
2013-11-29,-79.19238,-45.24463,-6.5683594
2013-11-30,51.7583,7.4433594,-2.2583008
2013-12-01,-43.710938,111.583984,7.539551
2013-12-02,-101.14746,112.822754,4.977051
2013-12-03,-66.521484,14.480469,-5.7373047
2013-12-04,-107.82422,-77.21484,-1.6635742
2013-12-05,-47.58789,53.060547,0.9736328
2013-12-06,39.533203,140.04492,-5.395996
2013-12-07,1.5043945,144.05518,-1.7709961
2013-12-08,-8.413574,143.06348,-1.9912109
2013-12-09,64.03174,133.07324,-0.5673828
2013-12-10,89.7417,126.82129,0.74658203
2013-12-11,-38.416992,125.59473,1.7158203
2013-12-12,-12.181152,84.45703,0.99902344
2013-12-13,25.863281,28.299316,-0.28564453
2013-12-14,-82.67578,-24.64209,-8.169434
2013-12-15,-23.271484,-10.8515625,-7.7182617
2013-12-16,-64.53027,18.65332,-6.805176
2013-12-17,-195.16162,44.958008,4.1499023
2013-12-18,-205.05225,91.901855,0.24707031
2013-12-19,-116.93115,66.78223,-5.453125
2013-12-20,-46.34326,70.77539,-9.747559
2013-12-21,72.9834,54.293945,-5.2924805
2013-12-22,37.56201,25.729004,-4.654785
2013-12-23,-84.31201,-6.958496,0.41210938
2013-12-24,-111.68359,-19.601562,2.711914
2013-12-25,7.529785,-9.450195,-1.5292969
2013-12-26,-163.52881,5.6186523,-0.47705078
2013-12-27,-132.47754,-50.68213,3.1835938
2013-12-28,137.99805,-137.45508,1.3320312
2013-12-29,197.85645,26.111816,-0.96435547
2013-12-30,78.40625,38.411133,-5.8427734
2013-12-31,39.63086,51.88379,-12.6953125
2014-01-01,38.084473,26.837402,-11.886719
2014-01-02,89.16113,42.999023,-11.140137
2014-01-03,81.7251,61.57422,-10.0546875
2014-01-04,9.584473,-8.865234,-4.7158203
2014-01-05,72.898926,-24.36621,5.1572266
2014-01-06,-1.8222656,80.29541,15.378906
2014-01-07,37.463867,113.944336,8.961426
2014-01-08,-39.293945,116.913086,10.242676
2014-01-09,107.0166,1.4716797,5.73291
2014-01-10,253.76123,-32.969727,-1.1821289
2014-01-11,125.56445,-43.469727,-1.3725586
2014-01-12,-54.14746,-75.52051,5.008301
2014-01-13,-68.06152,83.31445,11.0234375
2014-01-14,-151.98535,47.945312,14.640625
2014-01-15,-213.4751,20.037598,9.443359
2014-01-16,-71.117676,20.865234,-1.8964844
2014-01-17,-86.418945,16.175293,-3.6811523
2014-01-18,-117.299805,59.026855,-2.1420898
2014-01-19,-53.469727,74.62793,3.0512695
2014-01-20,-156.2959,62.807617,3.8896484
2014-01-21,-207.86084,104.17822,-0.8203125
2014-01-22,-62.54297,32.850098,-2.4936523
2014-01-23,-71.12549,-103.91553,-5.010742
2014-01-24,-88.34961,-101.20166,6.0351562
2014-01-25,-59.69287,15.668457,14.140137
2014-01-26,45.728027,84.86182,6.8710938
2014-01-27,196.13867,90.024414,0.7348633
2014-01-28,131.49365,71.34717,-2.6259766
2014-01-29,88.293945,19.121094,-7.1796875
2014-01-30,139.1543,60.66797,-12.809082
2014-01-31,121.0708,73.05029,-19.507812
2014-02-01,182.9292,-26.549316,-14.5390625
2014-02-02,78.73682,12.205566,-7.7958984
2014-02-03,-14.69873,26.341797,-4.5317383
2014-02-04,59.541016,-76.08252,-8.586914
2014-02-05,21.001953,-74.345215,-7.574707
2014-02-06,11.166016,-16.828125,-9.3515625
2014-02-07,183.57422,-88.29883,-14.947266
2014-02-08,236.19482,-108.19922,-8.983398
2014-02-09,174.23584,-107.978516,-1.6762695
2014-02-10,134.3247,-49.391113,-6.3256836
2014-02-11,195.83594,-13.13623,-9.123535
2014-02-12,225.22656,-37.765625,-6.989258
2014-02-13,290.3711,-38.405273,-0.4946289
2014-02-14,333.91943,90.89014,3.2358398
2014-02-15,310.67285,133.83203,0.98828125
2014-02-16,224.54639,113.98682,-0.24316406
2014-02-17,187.98975,57.001953,-5.3242188
2014-02-18,150.36328,45.64795,-6.196289
2014-02-19,48.496094,-62.410645,-8.815918
2014-02-20,-71.3418,-99.549805,-10.047363
2014-02-21,-117.34473,31.765137,-13.061035
2014-02-22,-56.56494,5.260254,-14.737793
2014-02-23,-103.86426,8.599609,-8.778809
2014-02-24,-66.879395,66.055176,-5.2250977
2014-02-25,-89.86572,95.072266,-6.6469727
2014-02-26,-17.26416,105.7417,-6.123535
2014-02-27,-270.80078,63.168457,-2.956543
2014-02-28,-351.7754,-27.624023,4.4331055
2014-03-01,-187.89014,-103.69531,6.1538086
2014-03-02,-109.44141,-161.35254,10.219238
2014-03-03,18.118652,-49.799805,3.5004883
2014-03-04,40.220215,37.473145,-4.151367
2014-03-05,-228.21338,57.87207,-4.557617
2014-03-06,-242.70801,-22.149902,-7.315918
2014-03-07,-27.396484,-150.10352,-7.8271484
2014-03-08,-0.2734375,-196.0122,-4.493164
2014-03-09,-169.78027,-12.831055,7.1210938
2014-03-10,-63.325684,14.101074,8.509766
2014-03-11,-48.058105,-126.72119,2.724121
2014-03-12,-181.64844,-68.28955,-2.140625
2014-03-13,-180.82568,-20.339844,-5.348633
2014-03-14,-26.541992,-37.938965,-3.0200195
2014-03-15,181.64844,-21.088379,0.52197266
2014-03-16,116.25195,-10.21582,-6.1274414
2014-03-17,54.45166,41.08496,-17.572754
2014-03-18,-110.808105,-64.04346,-22.338867
2014-03-19,-6.1206055,-218.1543,-14.47168
2014-03-20,20.688477,-43.29785,-13.153809
2014-03-21,72.114746,-14.637695,-8.999023
2014-03-22,167.5625,-136.51074,0.22851562
2014-03-23,138.64307,-61.5,13.962402
2014-03-24,62.520508,71.89014,19.822266
2014-03-25,-55.55664,-24.265137,18.296875
2014-03-26,-11.724121,-108.61914,14.354004
2014-03-27,-2.3964844,25.370117,15.300781
2014-03-28,54.385254,20.780762,13.176758
2014-03-29,64.56738,-121.37549,11.280762
2014-03-30,-87.24072,-101.381836,8.400391
2014-03-31,-25.032227,-149.40771,4.1748047
2014-04-01,56.83789,-235.16797,3.7763672
2014-04-02,13.783691,-80.02246,4.5161133
2014-04-03,-57.3291,77.28174,8.155762
2014-04-04,-125.74951,150.85742,6.2661133
2014-04-05,-15.564941,199.66699,6.357422
2014-04-06,92.66016,179.3667,4.960449
2014-04-07,100.25635,149.22607,2.6645508
2014-04-08,-41.302734,160.70947,7.2148438
2014-04-09,-157.59619,177.14795,5.498047
2014-04-10,-212.55762,185.42578,7.1328125
2014-04-11,-77.78076,172.86133,10.9609375
2014-04-12,-14.227051,151.21777,1.7216797
2014-04-13,-76.211426,56.674316,-5.076172
2014-04-14,-111.992676,-72.816895,-1.9458008
2014-04-15,-101.316895,66.88037,-0.87060547
2014-04-16,-23.571777,129.72803,-1.1503906
2014-04-17,-109.711426,49.629883,-1.2592773
2014-04-18,-43.27002,20.342285,-4.8305664
2014-04-19,8.6875,84.20703,-3.3110352
2014-04-20,46.842773,56.050293,4.494629
2014-04-21,-51.59912,-46.77295,8.750488
2014-04-22,-53.830566,-110.552734,4.7666016
2014-04-23,38.859375,4.8950195,0.20019531
2014-04-24,37.4458,20.65332,2.8745117
2014-04-25,-15.856934,-46.243652,7.3564453
2014-04-26,-27.503418,-45.791992,9.133301
2014-04-27,-5.8466797,61.793945,3.0654297
2014-04-28,114.737305,19.431152,-0.44628906
2014-04-29,68.618164,-78.71533,0.9794922
2014-04-30,-76.57568,-44.32129,6.036133
2014-05-01,-281.91602,31.19873,5.6328125
2014-05-02,-206.05762,18.297363,8.075684
2014-05-03,-197.49365,-15.70459,11.379395
2014-05-04,-100.96777,-188.92676,16.430176
2014-05-05,-114.00635,30.687988,15.697266
2014-05-06,-86.95557,92.48242,10.303223
2014-05-07,-17.78125,18.263672,12.455566
2014-05-08,10.29834,-102.680176,18.854004
2014-05-09,-13.416992,-200.37646,23.419922
2014-05-10,7.555664,-113.07666,17.023438
2014-05-11,48.46924,-13.349121,5.0307617
2014-05-12,59.476074,95.7666,-4.033203
2014-05-13,-2.371582,-2.8920898,-10.362305
2014-05-14,-14.015137,74.32764,0.18408203
2014-05-15,-12.461426,-50.777832,5.4155273
2014-05-16,-78.69873,8.166504,4.301758
2014-05-17,-19.220215,117.2832,0.99365234
2014-05-18,-4.8066406,151.18555,-5.192871
2014-05-19,-37.881348,78.643555,0.68310547
2014-05-20,-40.356445,-86.94043,10.563477
2014-05-21,-64.13916,15.796875,10.075684
2014-05-22,-34.421387,3.253418,9.416992
2014-05-23,40.990234,31.036133,6.341797
2014-05-24,88.0957,-10.319336,5.2163086
2014-05-25,80.13135,-23.169922,2.1186523
2014-05-26,75.98486,55.355957,0.6645508
2014-05-27,36.68799,-14.71582,9.52002
2014-05-28,3.578125,-226.47266,13.765625
2014-05-29,75.12207,-168.59766,0.40039062
2014-05-30,75.27344,-99.859375,-1.105957
2014-05-31,30.129883,-146.32178,2.6640625
2014-06-01,23.063477,-207.95361,0.2861328
2014-06-02,46.193848,-235.5459,-7.3950195
2014-06-03,15.933594,-297.2334,-13.326172
2014-06-04,-24.556152,-382.9663,-17.84082
2014-06-05,8.866699,-133.74512,-20.033203
2014-06-06,25.348633,40.634766,-14.312012
2014-06-07,-10.106445,-20.680664,-3.2089844
2014-06-08,13.17334,-201.14795,8.462402
2014-06-09,15.052734,-215.84717,8.874512
2014-06-10,25.286133,2.8461914,9.85791
2014-06-11,37.448242,36.567383,5.9277344
2014-06-12,21.927734,52.896484,4.1953125
2014-06-13,8.324707,-56.59912,4.5146484
2014-06-14,-65.36182,-253.56445,-0.12792969
2014-06-15,-21.579102,-143.1128,-1.7236328
2014-06-16,1.2446289,35.249023,4.7075195
2014-06-17,13.659668,-14.994141,10.696289
2014-06-18,36.958984,-211.56934,10.013184
2014-06-19,56.515625,-111.109375,9.057129
2014-06-20,89.03906,88.96533,5.6879883
2014-06-21,86.226074,142.20801,-1.9189453
2014-06-22,38.134766,86.351074,-0.39160156
2014-06-23,-3.7543945,-15.625977,7.2124023
2014-06-24,13.877441,-8.584473,11.003906
2014-06-25,37.38086,-102.13281,10.099121
2014-06-26,40.260742,-113.09766,11.263672
2014-06-27,-1.1650391,22.046875,10.081055
2014-06-28,4.2036133,45.53418,6.8964844
2014-06-29,-4.955078,-79.98633,15.381348
2014-06-30,-51.240234,-19.947266,13.609863
2014-07-01,-98.85791,-122.94824,8.050293
2014-07-02,-106.50879,-28.140625,11.519043
2014-07-03,-48.960938,-74.07422,16.8042
2014-07-04,-10.815918,-166.43652,17.737793
2014-07-05,14.581543,-217.90088,15.905762
2014-07-06,-1.6499023,-63.059082,9.852051
2014-07-07,-21.566406,39.787598,4.671875
2014-07-08,-37.160645,24.747559,9.859863
2014-07-09,6.0844727,157.3789,15.01416
2014-07-10,80.51807,152.58301,5.4262695
2014-07-11,100.5459,96.561035,-1.4248047
2014-07-12,72.075195,77.14014,3.7094727
2014-07-13,14.675293,-18.839355,0.4560547
2014-07-14,-44.75049,57.688965,4.01416
2014-07-15,-120.81299,59.36328,7.190918
2014-07-16,-177.13867,-61.52539,15.350098
2014-07-17,-176.23584,-253.69922,22.723633
2014-07-18,-139.61572,-275.96582,17.189941
2014-07-19,-104.114746,-62.538086,8.098145
2014-07-20,-70.08838,87.77539,5.186035
2014-07-21,-45.513184,138.83594,2.28125
2014-07-22,-37.945312,109.67236,4.748047
2014-07-23,-30.628906,113.41553,2.515625
2014-07-24,-22.921875,-70.5083,-9.571289
2014-07-25,-66.88281,-238.22461,-8.1796875
2014-07-26,-108.00342,-109.76709,-4.2143555
2014-07-27,-128.84766,85.88037,-0.52001953
2014-07-28,-117.69629,145.37988,13.312988
2014-07-29,-49.8667,141.22314,15.663086
2014-07-30,-12.211426,77.02637,10.7265625
2014-07-31,-8.853027,38.23828,5.4067383
2014-08-01,-29.70166,77.674805,0.015136719
2014-08-02,-31.949219,2.8291016,-5.9658203
2014-08-03,-26.18164,-64.59277,-7.8081055
2014-08-04,-33.293457,-20.467773,-0.21484375
2014-08-05,-35.31299,7.523926,5.820801
2014-08-06,-12.60498,53.853027,11.263672
2014-08-07,34.348633,192.32031,6.3862305
2014-08-08,65.04199,199.59619,-0.9863281
2014-08-09,70.67041,181.29053,-3.9516602
2014-08-10,57.331055,207.2124,-1.4101562
2014-08-11,41.890625,172.58887,6.119629
2014-08-12,25.370117,145.7456,9.58252
2014-08-13,35.756836,33.410156,4.7285156
2014-08-14,24.36914,20.330078,0.31591797
2014-08-15,-21.893066,179.3833,-4.9228516
2014-08-16,-78.631836,228.20312,5.5932617
2014-08-17,-106.623535,153.72803,14.21582
2014-08-18,-96.40527,62.032227,8.061035
2014-08-19,-86.427246,-12.381348,1.4931641
2014-08-20,-121.08057,-63.192383,-0.7734375
2014-08-21,-116.168945,-63.702637,1.96875
2014-08-22,-112.430664,19.521973,-0.07763672
2014-08-23,-84.09473,83.104004,-4.475586
2014-08-24,0.86279297,119.819824,-6.6655273
2014-08-25,66.938965,-34.71582,-8.976074
2014-08-26,78.59082,-105.99121,-3.7675781
2014-08-27,100.947266,-221.43262,-0.79248047
2014-08-28,106.3125,-184.23291,-0.6484375
2014-08-29,90.06885,165.78125,-2.1000977
2014-08-30,48.052246,238.84668,-1.9892578
2014-08-31,-15.693359,237.4209,1.9887695
2014-09-01,-46.61621,216.10352,0.94189453
2014-09-02,-44.553223,176.03564,1.1220703
2014-09-03,-74.791016,111.71338,-4.561035
2014-09-04,-47.97168,136.59717,0.064941406
2014-09-05,-127.526855,-13.872559,6.1088867
2014-09-06,-170.68652,-106.66113,1.8120117
2014-09-07,-101.69531,-100.72705,-9.991211
2014-09-08,-24.853516,-40.50586,-10.999023
2014-09-09,0.62646484,-44.85205,2.1103516
2014-09-10,8.580078,-21.96045,1.2104492
2014-09-11,18.593262,-41.69043,-1.2426758
2014-09-12,40.44287,8.658203,-4.073242
2014-09-13,63.769043,13.751465,-3.5625
2014-09-14,98.270996,14.34375,0.5600586
2014-09-15,111.274414,-74.96631,8.589844
2014-09-16,95.67822,-36.404297,15.684082
2014-09-17,42.01367,-58.009277,15.1171875
2014-09-18,0.28222656,-214.10498,11.1484375
2014-09-19,23.0625,-22.7583,9.708984
2014-09-20,44.791016,83.71533,3.2045898
2014-09-21,19.999023,131.27832,7.0649414
2014-09-22,23.58789,147.6831,11.441895
2014-09-23,58.45117,156.0122,4.1591797
2014-09-24,48.04248,92.85596,1.2719727
2014-09-25,-27.228516,-85.97998,4.4716797
2014-09-26,-37.30713,-72.90967,-2.2416992
2014-09-27,38.058105,-6.617676,-3.9916992
2014-09-28,-64.48877,42.458008,-2.9936523
2014-09-29,-104.68262,78.65039,-2.7871094
2014-09-30,-94.28027,100.24121,-8.394531
2014-10-01,-88.25391,111.07324,-6.679199
2014-10-02,-52.44043,142.28027,-1.6181641
2014-10-03,-95.99707,148.44287,-0.088378906
2014-10-04,-81.625,202.30615,-3.7211914
2014-10-05,-57.56543,169.35059,-8.312988
2014-10-06,-200.58105,66.01074,-4.254883
2014-10-07,-197.64844,-116.32764,7.323242
2014-10-08,-272.8496,-113.16211,2.4824219
2014-10-09,-217.50635,-16.80664,-2.1582031
2014-10-10,-245.14404,103.56152,-5.0932617
2014-10-11,-139.47461,69.11182,-0.40673828
2014-10-12,-10.044434,85.82617,4.7089844
2014-10-13,45.63672,154.38867,6.2001953
2014-10-14,60.51709,65.7041,8.158203
2014-10-15,132.4624,-8.962891,12.197754
2014-10-16,131.13232,57.978516,12.5078125
2014-10-17,112.44971,147.70117,16.268066
2014-10-18,128.45752,87.21631,17.347168
2014-10-19,106.612305,80.112305,12.15332
2014-10-20,43.518066,111.385254,1.7807617
2014-10-21,28.19629,156.61719,-4.3759766
2014-10-22,46.676758,164.25098,-1.2426758
2014-10-23,59.37793,77.79834,4.909668
2014-10-24,23.381836,32.44922,11.59082
2014-10-25,1.0175781,101.14795,17.017578
2014-10-26,-33.631836,142.20996,8.848633
2014-10-27,24.509766,83.1792,6.3842773
2014-10-28,115.31055,75.194336,12.771973
2014-10-29,169.79297,1.5766602,16.499023
2014-10-30,105.7793,-136.49512,11.354492
2014-10-31,36.950195,-6.2211914,0.21191406
2014-11-01,-20.462402,-3.3535156,-1.0283203
2014-11-02,-43.929688,76.04785,0.87060547
2014-11-03,43.8042,68.24756,2.084961
2014-11-04,139.15283,5.913574,2.0786133
2014-11-05,74.47754,63.100098,7.5322266
2014-11-06,-35.836426,90.50537,10.932617
2014-11-07,57.3125,146.13623,8.6796875
2014-11-08,21.371094,20.125,9.757324
2014-11-09,-119.47754,-12.766602,8.374023
2014-11-10,-74.98779,90.05078,1.1035156
2014-11-11,-48.219727,84.88135,2.2436523
2014-11-12,-30.19043,-40.32715,13.564941
2014-11-13,-25.362305,-122.69238,11.474121
2014-11-14,6.0219727,-183.86084,1.4213867
2014-11-15,-26.955566,-23.535645,-1.859375
2014-11-16,-60.551758,106.52051,5.794922
2014-11-17,-128.65283,175.02637,6.4345703
2014-11-18,-110.62793,146.10254,10.162598
2014-11-19,-104.12598,34.993652,10.655273
2014-11-20,-178.82715,29.99121,5.60791
2014-11-21,-159.74268,75.96338,1.0117188
2014-11-22,-218.05566,77.77637,5.2626953
2014-11-23,-95.066895,32.91211,-3.0429688
2014-11-24,2.4667969,69.4043,-3.7519531
2014-11-25,-97.990234,122.118164,5.2998047
2014-11-26,36.740234,48.745117,12.532715
2014-11-27,36.51172,-27.549316,8.1796875
2014-11-28,113.833496,0.17773438,-1.3676758
2014-11-29,-5.0444336,80.086914,-6.7211914
2014-11-30,-73.45068,106.08008,-4.9067383
2014-12-01,64.6333,-18.251465,-1.5654297
2014-12-02,123.00342,-26.577148,-5.4072266
2014-12-03,169.27051,1.9365234,-5.734375
2014-12-04,40.671387,42.587402,-6.84375
2014-12-05,52.330566,119.79932,-1.8110352
2014-12-06,82.89014,158.64014,8.433594
