,Tokyo,Paris,Boulder,Bogota,Sydney
2007-11-01,284.75331515790583,279.47553645802475,269.73043781912855,287.1722228441827,293.0146508346012
2007-12-01,280.06690416925005,276.98537964991345,262.77830475613973,286.9602567067255,294.64091204047077
2008-01-01,276.9586612292256,279.1691652341369,262.1513124839973,286.57194899272815,295.6241499217851
2008-02-01,277.1403464899032,279.35797540699804,265.3183359495351,286.9388819701752,294.55719432231535
2008-03-01,282.53212378471926,280.2325583775149,267.6072139884643,287.15619179177,294.3238534483078
2008-04-01,287.0350682846516,282.7066841332135,270.8383616636531,287.30759617566804,292.0527876898372
2008-05-01,290.9074580563497,289.3292900077183,275.2647133576134,286.8765389885701,290.89855191612037
2008-06-01,293.97295152327354,290.67589841038796,281.5524483594967,286.53810565985685,290.3517149060416
2008-07-01,299.4056970631443,292.5426254024485,287.5516244179508,286.1480167178137,288.0842116036627
2008-08-01,299.5001021495749,291.8194468158296,286.0411430350621,286.9014761812121,286.878320216616
2008-09-01,296.4542021911555,287.5587493301342,281.4509183608827,287.1170047747611,289.5572871975883
2008-10-01,291.308234366668,284.1370102540385,275.2290887966962,287.3984388060069,291.81054067560035
2008-11-01,284.67315989584216,280.54783574163207,268.5922330978245,287.5694366984094,292.47315750866
2008-12-01,281.067954331023,276.18917071341434,262.59840072350795,287.10453617844007,293.3958336364151
2009-01-01,278.15920893213473,274.4382235443347,264.77862385163974,286.74650934122235,295.06128185929356
2009-02-01,279.3508504948146,277.06731614002297,266.27129295406985,286.8373519715612,295.3854653636399
2009-03-01,281.8712881797055,280.42849346255946,269.1212578274447,287.0368495126974,295.25721694433804
2009-04-01,287.6976851177112,285.25562146683814,272.7157760239887,287.26306547452157,293.28895995366355
2009-05-01,292.46959505256825,288.17505423400155,277.95614893490676,287.30225249153045,291.1461426144948
2009-06-01,294.95440817654196,290.7061792871676,281.5702606399553,286.67704144743385,289.76390965090803
2009-07-01,298.4652086549306,292.80802838128153,286.00017479000735,286.4882312745728,288.59542405282434
2009-08-01,298.6166130388287,294.25972923865686,285.34290164108523,287.0136935481013,289.74431614240353
2009-09-01,294.9971576496426,289.7122540375781,281.1908590661873,287.485718980254,290.8451150747446
2009-10-01,290.7845533211854,285.1612163804076,272.2419693637902,287.66562301288576,290.7649598126809
2009-11-01,285.23246550224195,283.15020991663243,268.5120778357608,288.13942967308435,293.7538604736328
2009-12-01,280.17555908004744,277.37190613586495,259.6433433954274,287.70481002989465,294.70147379402994
2010-01-01,277.9864298116864,273.7613568869082,263.1470189616326,288.0842116036627,296.067675705204
2010-02-01,278.2340205100608,276.93728649267524,263.7312617606745,289.30791527116804,296.56285710195294
2010-03-01,281.13029731262804,280.21830855314806,269.57903343523054,289.0603245727936,295.64374343028953
2010-04-01,284.446943934018,284.45050639010975,272.37378023918376,288.4743005457059,294.409352394509
2010-05-01,291.15326752667823,286.0268932106952,275.3608996720898,288.2534282680193,291.64844892342717
2010-06-01,295.80761641050856,291.2262978765585,283.7629523644081,287.3450019646311,289.34175860403934
2010-07-01,300.23753056056063,294.5465069540402,287.0386307407433,286.79460249846056,288.77710931350197
2010-08-01,301.7871989604582,291.77847857077484,285.92536321208127,286.6146984658288,288.194647742506
2010-09-01,297.3430349860393,288.55979949190714,283.29270816030123,287.3930951218693,289.54659982931315
2010-10-01,290.9983006866885,284.3347265671289,276.10189053916724,287.71015371403223,291.40620190919026
2010-11-01,284.79962708709814,280.0579980290207,265.5552392796344,287.86333932597614,292.865027678749
2010-12-01,280.93614345562935,273.73998215035783,265.2702427922969,287.4572193315202,294.7085987062134
2011-01-01,276.00926668078256,277.3950621004611,262.1762496766393,287.2612842464757,296.32773499989946
2011-02-01,279.03022944655993,279.1851962865497,262.9350528241754,287.33787705244765,296.3900779815046
2011-03-01,279.62694084192276,281.9389748454482,269.2780058954803,287.4358445949699,294.92947098389993
2011-04-01,286.57194899272815,287.11522354671524,271.8607865619763,287.5694366984094,293.20167977941645
2011-05-01,290.7774284090019,289.37203948081896,274.8354373985613,287.7297472225367,290.51736911430646
2011-06-01,295.51015132685006,291.09270577311906,281.8801943199348,287.38597020968587,289.5091940403501
2011-07-01,299.6995996907111,290.8326464784236,286.8605079361574,286.6271670621498,288.38880159950463
2011-08-01,299.8848474074805,292.2540664590193,287.2345658257878,287.13303582717384,289.49494421598325
2011-09-01,297.3608472664979,290.73289770785544,282.01734887946594,287.2220972294668,289.9830007005487
2011-10-01,291.16217366690756,285.99839356196145,275.09549669325673,287.72440353839914,290.6082117446453
2011-11-01,285.9503004047233,282.7814957111396,266.3389796198125,287.69234143357363,292.88640241529936
2011-12-01,278.1449591077679,280.4053374979633,262.45946493593095,287.60149880323485,292.5123445256689
2012-01-01,275.74030124585784,279.1869775145955,264.19972473673545,287.1490668795866,295.04881326297254
2012-02-01,276.9230366683084,274.3509433700876,265.3023048971224,287.029724600514,295.2465295760629
2012-03-01,280.52824223312757,282.8937130780287,271.167888852137,286.92285091776245,294.31316608003266
2012-04-01,286.3172333821703,282.1723157194557,274.0891028473462,287.4875002082998,293.5062697752584
2012-05-01,291.5896683979138,288.18574160227666,278.9108871674874,287.2470344221088,291.1033931413942
2012-06-01,293.4848950387081,289.95450105181493,286.75897793754336,286.5808551329575,289.1600733433617
2012-07-01,298.7092368972134,291.34742138367693,287.71193494207813,286.0785488240251,288.7503908928141
2012-08-01,301.17445651268264,293.5953311775513,286.83913319960703,286.20323478723526,288.55801826386124
2012-09-01,298.1837746236849,288.5437684394944,282.66037220402114,286.31010846998686,289.8885956141182
2012-10-01,291.0000819147344,285.62433567233103,275.1596209029077,287.59971757518895,290.4265264839677
2012-11-01,283.87338850325136,280.45164942715564,269.76606238004575,287.8437458174717,292.3146282125785
2012-12-01,278.08974103834623,279.3953811959611,262.6678686172965,287.3360958244018,294.09051257430025
2013-01-01,276.18026457318507,276.8001319331441,260.7975791691442,286.97985021522993,296.0854879856626
2013-02-01,277.3095631542599,275.7723633506833,262.5182454614443,287.1722228441827,295.90914640912257
2013-03-01,283.7754209607291,278.68823366175496,268.9217602863084,287.66562301288576,295.3195599259431
2013-04-01,286.76610284972685,283.05936728629365,271.4475416553369,287.7831840639125,293.4563953899743
2013-05-01,291.71079190503224,284.85840761261153,276.9996294742803,287.4625630156578,291.5273254163087
2013-06-01,295.21268624319157,289.59469298655137,284.9082819978956,287.0136935481013,289.4913817598915
2013-07-01,299.2418240829253,294.9704392289547,287.21140986119167,286.11061092885063,289.44150737460745
2013-08-01,301.43629703542393,292.5835936475033,286.2602340847028,286.5648240805447,289.64812982792716
2013-09-01,297.0188514816929,289.72828508999083,283.4245190356948,286.99231881155094,292.23803540660657
2013-10-01,291.77491611468315,286.86585162029496,272.96336672236316,287.47325038393296,292.21309821396454
2013-11-01,284.41131937310087,280.17555908004744,267.19396908182495,287.5747803825469,292.38231487832115
2013-12-01,279.28316382907195,278.2732075270697,261.88590950516425,287.07959898579804,294.4200397627842
2014-01-01,277.05662877174785,279.97962399500295,263.79360474227957,287.01013109200954,295.26968554065905
2014-02-01,277.43424911747,280.3358696041748,267.30262399262233,287.14550442349486,295.53865097558383
2014-03-01,281.7804455493667,281.903350284531,269.6520637851108,287.63534213610615,295.8450221994716
2014-04-01,286.9602567067255,285.09352971466495,272.6124647973289,287.39131389382345,294.2615104667027
2014-05-01,292.5248131219899,286.5470118000861,276.6736647418881,287.6424670482896,292.68156119002555
2014-06-01,295.7096488679863,290.8949894600287,282.7066841332135,286.8587267081115,290.1539985929512
2014-07-01,299.02985794546805,292.96121399322544,287.11522354671524,286.2602340847028,288.7913591378688
2014-08-01,299.96500266954416,290.57971209591153,284.95815638317964,286.1729539104557,288.55979949190714
2014-09-01,295.16103062986167,290.358839818225,282.91330658653317,287.0136935481013,290.1112491198506
2014-10-01,290.7542724444058,287.0724740736146,276.7894445648689,287.29156512325534,291.70901067698634
2014-11-01,285.6759912856609,282.97030588400065,268.0008653865992,287.7564656432246,292.77952873254776
2014-12-01,278.43529927924294,278.25895770270284,264.24781789397366,287.2292221416502,294.60528747955357
2015-01-01,277.6960896402113,277.5429040282674,266.48504031957293,286.675260219388,296.2493609658817
2015-02-01,277.8706499887055,276.7876633368231,267.3239987291727,287.5498431899049,296.0391760564703
2015-03-01,282.5659671175906,280.9397059117211,272.3755614672296,287.60684248737243,295.1343122091738
2015-04-01,287.1472856515407,285.1647788364993,272.75852549708935,287.68343529334436,292.78130996059366
2015-05-01,293.8642966124761,287.34322073658524,276.3405750973124,287.5908114349597,291.64666769538127
2015-06-01,295.0096262459636,291.93344541076465,285.5245869017629,286.6806039035256,289.9260014030812
2015-07-01,299.3201981169431,294.35235309704154,286.1017047886213,286.7732277619103,288.2926152850282
2015-08-01,299.56600758727166,294.19560502900595,286.9941000395968,286.8961324970746,289.12801123853626
2015-09-01,295.46383939765775,287.70659125794054,284.03369902737865,287.4750316119788,289.8369400007882
2015-10-01,290.9056768283038,284.35788253172507,278.0558977054749,287.83483967724237,293.0983685527566
2015-11-01,286.3831388198671,283.8163892057838,267.46293451674967,287.890057746664,293.89101503316397
2015-12-01,281.333357309856,281.8534758992469,263.89691596893937,287.10631740648597,294.33097836049126
2016-01-01,277.89736840939344,278.69179611784665,264.2727550866157,288.09846142802957,295.90736518107667
2016-02-01,279.21725839137514,279.11929084885287,267.90289784407696,288.3816766873212,296.66616832861274
2016-03-01,282.60337290655366,279.8282196111049,269.8747172908432,288.78601545373124,296.1656432477263
2016-04-01,288.16258563768054,282.67284080034216,273.5672030299095,288.22670984733145,294.3630404653167
2016-05-01,292.9291518884,287.1080986345318,276.30316930834937,287.76359055540803,292.61565575232873
2016-06-01,295.5439946597214,290.1575610490429,285.38386988614,286.84625811179046,290.4104954315549
2016-07-01,298.3440851478122,293.2871787256177,287.8597768698844,286.2780463651614,289.72828508999083
2016-08-01,300.1645002106804,293.87854643684295,285.67064760152334,286.64141688651665,289.6035991267807
2016-09-01,297.3911281432775,291.37235857631896,282.79574553550646,287.09741126625664,290.7952406894605
2016-10-01,291.4008582250527,283.93573148485643,277.9508052507692,287.89896388689334,291.6270741868768
2016-11-01,283.5598923671801,280.50330504048554,271.8679114741597,288.0539307268831,292.85612153851974
2016-12-01,280.50330504048554,276.8250691257861,263.7953859703254,287.39665757796104,295.27146676870495
2017-01-01,277.56784122090943,274.7481572243142,264.87302893807026,287.0083498639637,297.1488811290406
2017-02-01,278.9215745357625,279.8175322428297,269.6680948375235,287.6389045921979,297.3287851616724
2017-03-01,280.6529281963377,283.28202079202606,272.33103076608313,287.4322821388782,295.80049149832513
2017-04-01,287.4394070510616,283.1608972849076,272.71933848008047,287.94527581608565,293.2640227610215
2017-05-01,292.916683292079,288.9481072059045,276.81081930141926,288.03968090251624,291.60035576618895
2017-06-01,295.08265659584384,293.4848950387081,285.26274637902156,287.4447507351992,290.2163415745563
2017-07-01,300.46909020652237,293.7307045090366,288.09133651584614,286.68951004375486,289.5448186012673
2017-08-01,299.3878847826858,292.688686102209,286.01620584242005,287.27375284279674,289.2348849212878
2017-09-01,295.78267921786653,287.96843178068184,282.98277448032167,287.49640634852915,290.3730896425919
2017-10-01,289.7603471948163,286.64319811456255,275.44283616219934,287.4465319632451,292.396564702688
2017-11-01,284.2421027087442,280.4017750418716,269.9833722016406,287.9203386234436,292.7759662764561
2017-12-01,278.2874573514366,278.4263931390136,263.61548193769363,287.36103301704384,295.18774905054954
2018-01-01,276.51691667385245,280.80255135218994,264.990589989097,286.9513505664962,295.89133412866397
2018-02-01,277.70321455239474,274.50591021007733,266.05576436052087,287.0706928455688,296.15851833554285
2018-03-01,284.09247955289203,280.42849346255946,269.25841238697586,287.40378249014447,295.7862416739583
2018-04-01,289.7425349143577,286.25667162861106,272.9793977747759,287.3645954731355,294.7940976524146
2018-05-01,292.71006083875926,288.8430147511988,279.41141224837384,287.25415933429224,291.8426027804258
2018-06-01,295.6312748339685,292.2985971601658,286.0785488240251,286.675260219388,289.409445269782
2018-07-01,301.3632666855437,295.90736518107667,288.75217212085994,286.6342919743332,289.12623001049036
2018-08-01,301.09430125061897,294.32919713244536,287.04041196878916,286.3510767150416,288.2249286192856
2018-09-01,296.03739482842445,290.2626535037486,283.90010692393923,287.08672389798147,289.7069103534405
2018-10-01,291.6805110282526,286.6271670621498,274.5272849466276,287.92924476367295,291.7820410268666
2018-11-01,286.43301320515116,281.02342362987645,265.64964436606493,288.04680581469967,292.9754638175923
2018-12-01,280.02593592419527,279.84425066351764,262.8655849303869,286.66457285111284,294.79766010850636
2019-01-01,277.3255942066726,276.88563087934534,264.9229033233543,287.08494266993563,297.4427837566074
2019-02-01,279.484442598254,279.9511243462692,264.04297666869985,287.6816540652985,297.07050709502283
2019-03-01,282.9613997437714,282.282751858299,269.84799887015527,287.713716170124,296.0445197406079
2019-04-01,286.3991698722798,284.1975720075977,274.13185232044685,287.9951502013697,294.65694309288347
2019-05-01,292.8311843458777,286.1604853141347,275.1275587980822,287.76359055540803,292.59784347187014
2019-06-01,294.9811265972299,292.6299055766956,281.4936678339833,287.10987986257766,290.20921666237285
2019-07-01,297.435658844424,295.1396558933113,287.50887494485016,286.598667413416,289.90997035066846
2019-08-01,301.4558905439284,293.77345398213726,287.7796216078208,286.45438794170144,289.1244487824445
2019-09-01,297.8560286632468,290.093436839392,284.59478586182433,287.3485644207228,290.2288101708773
2019-10-01,292.3858773344129,286.3688889955002,271.52057200521716,287.0778177577522,291.46498243470364
2019-11-01,285.4337442714241,280.9129874910332,268.21283152405647,287.890057746664,292.97368258954646
2019-12-01,280.72595854621795,279.940436977994,264.5720013983201,287.5640930142718,294.52335098944405
2020-01-01,279.1406655854032,279.4505992653827,264.53459560935704,287.50175003266673,296.9315713074458
2020-02-01,280.12390346671754,281.67179063856923,264.9300282355378,287.7333096786284,296.3776093851836
2020-03-01,283.2891457042095,281.4811992376623,270.90604832939573,288.0966801999837,294.86712800229486
2020-04-01,285.62433567233103,286.9495693384503,272.91705479317085,287.90608879907677,293.9212959099436
2020-05-01,292.55865645486125,288.48498791398106,277.99177349582396,287.8205898528755,291.1212054218528
2020-06-01,296.4363899106969,290.59752437637013,284.0087618347366,287.30759617566804,289.61250526700996
2020-07-01,297.49800182602905,293.58642503732204,287.6976851177112,287.04931810901843,288.9783880826841
2020-08-01,301.93860334435624,294.4378520432428,288.789577909823,287.2773152988884,288.52417493098994
2020-09-01,297.5086891943042,291.1853296315037,282.88302570975355,287.1348170552197,290.3232152573078
2020-10-01,290.0667184187041,285.09887339880254,276.57391597131993,287.70659125794054,291.8942583937557
2020-11-01,286.23885934815246,282.1598471231347,268.4354850297889,287.9007451149392,292.87749627507003
2020-12-01,279.0533854111561,279.58062891273045,261.9820958196407,287.5819052947304,294.32207222026193
2021-01-01,277.0708785961147,277.25256385679234,263.1577063299078,287.3806265255483,295.78980413005
2021-02-01,280.17555908004744,279.8193134708756,264.74299929072254,287.37350161336485,295.5546820279966
2021-03-01,285.23424673028785,280.90764380689563,269.7411251874037,286.78747758627713,294.74422326713056
2021-04-01,287.6816540652985,282.5054053640314,272.79949374214414,287.5498431899049,292.89708978357453
2021-05-01,292.7759662764561,285.6083046199183,277.1795335069121,287.624654767831,291.4614199786119
2021-06-01,295.8984590408474,292.3680650539543,285.4355254994699,287.2060661770541,289.523443864717
2021-07-01,299.0227330332846,292.4500015440638,288.22670984733145,286.5398868879027,289.0941679056649
2021-08-01,300.3354981030829,291.6609175197482,286.91750723362486,286.94600688235863,289.95628227986083
2021-09-01,295.2981851893928,291.1283303340362,284.0141055188742,287.29156512325534,290.30184052075754
2021-10-01,290.74536630417646,284.89225094548283,275.55861598518015,287.94705704413155,291.4133268213737
2021-11-01,285.852332862201,279.07297891966056,271.01114078410137,287.67096669702335,292.57468750727395
2021-12-01,279.3561941789522,279.3597566350439,265.4501468249287,287.8615580979303,294.56966291863637
2022-01-01,276.4759484287977,277.21337683978345,264.0501015808833,286.94422565431273,296.6821993810255
2022-02-01,277.1635024544994,280.20227750073536,263.8221043910133,286.86941407638665,296.0872692137085
2022-03-01,283.23927131892543,282.44662483851806,269.4222853671949,287.3806265255483,295.2785916808884
2022-04-01,288.0824303756168,284.16907235886396,271.7467879670413,287.3574705609521,294.2846664312989
2022-05-01,291.86219628893025,289.92065771894363,276.37263720213787,287.29690880739287,292.16500505672633
2022-06-01,296.1798930720932,292.6548427693376,284.05863622002073,286.52385583548994,289.20638527255403
2022-07-01,300.61336967823695,295.1022501043483,287.99871265746145,286.6485417987001,288.90892018889554
2022-08-01,300.44949669801787,295.53330729144625,287.0368495126974,286.4757626782518,289.2740719382967
2022-09-01,297.346597442131,289.50741281230427,284.42022551333014,286.86585162029496,289.624973863331
2022-10-01,289.9313450872188,288.80560896223574,275.877455805389,287.42159477060306,291.27795348988843
2022-11-01,286.8498205678822,282.4964992238021,264.420597014422,287.4572193315202,291.3866084006858
2022-12-01,279.092572428165,278.1111157748965,263.43914036115353,286.6574479389294,292.5141257537148
2023-01-01,277.43603034551586,278.86635646634085,265.3806789311402,286.60757355364535,295.52796360730866
2023-02-01,279.3793501435483,278.5902661192327,264.82137332474036,287.0475368809726,296.523670084944
2023-03-01,285.47293128843296,282.0850355452086,266.5064150561233,287.4055637181903,296.31526640357845
2023-04-01,289.11019895807766,283.3105204407598,271.8465367376094,287.7083724859864,293.24086679642534
2023-05-01,291.7838222549124,288.13408598894677,278.39967471832574,288.11627370848817,290.3570585901791
2023-06-01,296.3900779815046,294.17244906440976,282.53746746885685,287.58724897886793,289.5679745658635
2023-07-01,301.6874501898901,293.80373485891687,288.2160224790563,287.1650979319993,289.7247226338991
2023-08-01,302.7615307015433,293.14289925390307,287.47325038393296,287.7778403797749,289.67484824861504
2023-09-01,299.96678389759,293.42255205710296,283.4120504393738,287.93993213194807,291.1301115620821
2023-10-01,291.2654848935674,287.70481002989465,276.0822970306628,288.346052126404,292.0474440056996
2023-11-01,286.66101039502115,282.05297344038314,268.53345257231115,288.0824303756168,293.52230082767113
2023-12-01,281.1837341540038,280.4231497784219,265.1829626180498,287.78140283586663,295.472745537887
